Actual Signal Time,Predicted Signal Time (Linear),Predicted Signal Time (Polynomial)
101,88.33424520177724,88.35201062756383
74,89.16066769639656,89.03165539756947
54,74.82516351136675,74.9041249447059
59,67.32879473063568,66.88839713956997
76,89.4144507817191,89.56357945587806
92,94.0866669327236,93.59477738829507
38,75.78823880082619,75.92889248951279
86,88.44486858276505,88.3671622193013
102,90.22135195589667,90.08399625359066
117,83.36920214065076,83.53566593891978
119,78.39114466857711,78.5933949740358
118,76.88796629316778,77.1919161057735
75,93.910970905042,93.33579740625031
80,70.92080470974037,70.74736975833562
38,71.59105308907782,71.5162235476671
114,72.8079114638598,72.77196109323104
115,78.67746407724654,79.0374939858945
90,84.72271331027284,84.95652726602927
100,90.22135195589667,90.08399625359066
109,87.0002559445549,87.1101881783647
43,72.71030249381913,72.66795173723943
104,75.42383174255788,75.66251005471551
40,66.4112701754703,65.86388299813983
50,78.19592672849579,78.39547021586634
87,79.1394801055555,79.34923284636727
80,92.01735664947003,91.97404233728807
111,67.73224502174548,67.26064176735163
116,93.93049281744172,93.40376481932945
91,71.87086558825263,72.01238162522498
59,78.61239143055276,78.97083875303956
100,86.36254388856432,86.41037773937816
109,68.75388545644613,68.47441048720616
75,91.78960238604182,91.76532842591865
117,68.57818942876453,68.19375736944376
113,80.82486141814104,81.21778058536445
93,70.22452750850859,70.04859773070338
70,87.16293756128933,87.26240545188232
48,75.7557024774793,75.89523722831717
38,69.95772942028094,69.79855579376759
67,69.20288707380794,69.15672389856722
119,88.15204167264308,88.09412205821761
34,69.89916427503972,69.69692264605374
85,71.00539926883387,70.88910228209107
59,68.88403074983368,68.61813003953354
34,75.05942527624752,75.3492407403458
85,69.26795972050171,69.22706343050689
112,87.07183550074328,87.3470117682622
85,78.43669540287117,78.63865189029404
68,79.19804525079672,79.56949503046174
89,74.83167101281931,75.11363810944239
88,89.9024956319224,90.01974193300174
95,94.76992972300823,94.20232840554067
59,75.29368644917034,75.5257184044084
103,79.10694378220862,79.31646511490808
32,69.78854089405189,69.78853886775197
72,91.36012327303769,91.11513616191954
116,66.4633284112169,65.85004657837925
64,87.09786491459555,87.20154439285594
77,67.40688178827662,66.90020012832198
112,71.77976352770658,71.78022947868
96,70.82970324115226,70.90487204478993
72,95.24496016226435,94.51146234154419
107,89.53158166415949,89.44732600993102
109,89.92852504577468,89.81713986632455
86,78.0202307008142,78.37365265961712
32,73.90113204670676,73.96264378041636
94,72.07909793928113,72.03669194590829
104,72.12464867357517,72.04226702730739
103,69.01417604322123,68.76171172316401
74,77.33696791052958,77.68204479074238
40,76.9595464413141,77.13474310804571
95,88.91339152056864,88.87144194191295
61,84.68366948547339,84.84772888355305
70,75.55397703594542,75.79916383632572
85,91.9913278275757,91.61856734861318
58,71.73421279341254,71.62359286451233
106,78.20894113944296,78.40627769486866
57,67.56956340501105,67.08052865775628
81,68.28536251864256,67.87141499958057
120,74.92927998285997,75.21466236630519
117,81.08515200491614,81.47950717804353
68,81.4040083288904,81.74274913782523
31,79.64704686815853,80.00504325313523
62,74.12237880868241,74.28838946028283
114,73.91414645765393,73.94531383132161
42,79.54943789811787,79.90776730146995
47,66.26811047113559,65.63186866679169
99,68.94259648703284,68.87502109906623
78,90.86557092138183,90.67942455326265
53,68.93608898558028,68.58678352976301
92,91.32107944823824,91.09682366351478
70,82.82909905470085,83.0375622643919
87,84.92443815984876,85.27591717675334
36,77.8510415826272,78.04026518235227
102,67.15960561244869,66.70265706476124
81,87.93730182016205,87.95581796493542
85,82.61435920221982,83.00601370436004
93,93.26024443810428,92.75704607179296
111,85.2758308071699,85.48344106737981
106,79.15900201795523,79.51788798338865
34,78.8596676063807,79.06908378435016
53,74.83817792231392,75.0458619123452
69,75.44986115641015,75.75214865028609
61,78.22846305184268,78.42847921754515
109,71.92943073349386,71.8330850481939
101,70.34165839094896,70.38268950923197
57,74.19395895682875,74.26965134170386
60,77.25237335143609,77.43446086198354
69,76.4194433553642,76.56578881208213
68,91.75055915320033,91.46623990899192
49,75.4954118907042,75.62568493418416
116,82.36057611689728,82.55058513271744
96,94.63978442962068,94.08689737323675
35,77.04414100040759,77.38447815123722
31,74.0312773400943,74.0991777533686
47,72.6842736719248,72.8714840195301
67,83.52537625593263,83.90637421446213
66,90.78097636228834,90.83594866987723
48,69.54126471822397,69.30908481328322
57,74.95530880475431,75.04054648611597
78,73.10073837398177,73.08352385435376
113,72.93805675724734,72.91051959944338
108,65.89068900192012,65.2776995556828
73,83.29762199250443,83.6819174212631
84,87.52083711810508,87.59652517578806
90,71.7081839715182,71.83991488684713
83,75.5279482140511,75.65940912972823
105,85.73133933402632,85.91550023605475
77,90.78097636228834,90.83594866987723
31,74.40219130785724,74.45980277943505
75,75.67110791838581,75.78840056091393
119,91.54883371166645,91.30488988431436
87,73.01614381488827,73.10954702871966
73,82.30851788115066,82.52441311122485
114,81.91808200098802,82.1381036250319
115,70.15945486181481,69.97833164812191
71,72.36541734795054,72.41145723574967
90,73.10073837398177,73.08352385435376
42,76.53657423780459,76.70058526199013
107,72.30685220270932,72.27891370531691
116,67.48496884591756,67.06591967061617
86,83.7596380208134,83.91476440858284
39,73.78400116426639,73.80778934033617
60,66.96438767236737,66.48428589515753
66,92.44032885297955,92.36053370381167
65,90.54671518936553,90.37968475516503
98,66.65854635129823,66.06791428539873
114,86.31699315427028,86.46852324494941
110,84.95046757370103,85.17379336024224
75,88.85482637532742,88.83269500841345
47,71.36329882564962,71.2726748020506
67,89.01750799206187,88.9824564957672
70,70.51084691717801,70.40299177232319
65,95.49223633809228,94.76806001681513
40,79.61451054481164,79.97262655270703
62,83.07637523052878,83.2505277996813
60,80.56457083136596,80.95550251789768
91,88.09998343689648,88.1089605106957
111,91.61390635836023,91.36425982482938
116,83.42126037639737,83.7069069417253
117,79.62101745430624,80.00012161358704
112,71.7992854401063,71.69345805958042
47,75.44986115641015,75.75214865028609
76,87.87222917346827,87.89450062907642
56,71.87086558825263,72.01238162522498
108,89.21923284163779,89.38057160703445
67,69.3004960438486,69.26222027128638
39,72.78188264196547,72.9742144015173
113,66.86677870232671,66.37498398364264
119,75.67110791838581,75.78840056091393
76,66.79519914613833,66.52993079331564
35,76.12661644524222,76.26213626744523
66,91.62041385981279,91.34934319533139
100,87.30609726562403,87.30141872957378
74,85.49707756914555,85.63282939785883
114,73.92716086860109,74.08108225360698
61,87.40370623566469,87.39318177764119
39,69.02068354467379,68.74309582911768
72,85.02204712988942,85.37087212699493
93,66.26811047113559,65.63186866679169
109,88.99147857820958,89.16667038594339
72,89.40143637077193,89.32634576257604
103,85.2823377166645,85.62370618872264
104,72.87298411055356,72.84125757992432
63,84.72271331027284,84.95652726602927
108,90.0716847501094,89.87134223260229
44,66.41777767692285,65.88006242102907
119,69.35906118908981,69.04992477216352
81,72.17019940786922,72.20135818796118
118,73.99874101674743,74.06505718532088
63,79.47785774997153,79.6955570473445
110,70.70606485725932,70.61572755894028
88,89.44048019557138,89.37082819804068
44,73.84907381096016,73.87656881941601
64,92.55745973541993,92.22125071359285
44,70.94032662214009,70.81924980560036
40,76.00948556280184,76.2763663559732
103,70.3156289770967,70.18994578113802
57,68.76039295789869,68.4592741248534
110,79.33469804563683,79.54565828245771
47,75.65809350743864,75.79421974396898
81,76.10058762334789,76.42090445958151
90,88.89386960816891,89.07486918214386
106,82.70546126276587,83.01373911015187
70,77.96166496361504,78.30239072990749
112,93.98905796268295,93.50767418126335
74,77.7989833468806,78.13474017452712
55,76.20470350288315,76.48036471392294
43,77.5321858506109,77.8800347947024
84,89.31684181167844,89.47211430702727
99,77.15476438139542,77.33463249514628
70,68.62374016305859,68.33055306618186
44,68.77991487029841,68.6986768035875
37,73.13327469732866,73.11809885495516
61,77.92912864026815,78.26887785241853
107,71.33076250230273,71.23784765693117
79,73.23088366736931,73.22177215599804
95,83.15446228816973,83.35716030195883
47,69.52174280582425,69.22766826353055
55,67.90143413993248,67.7426951531855
76,73.67337778327857,73.72337758119797
114,66.36571944117625,65.74099639815648
67,66.76266282279144,66.49411045943222
70,93.48149120007992,93.30569297620065
101,71.99450338018762,71.90284684173929
78,93.61814399492002,93.0757858370256
114,68.44804413537699,68.05058026188458
83,74.09634998678808,74.16739303908338
63,83.05685331812906,83.2613713670211
48,75.38478850971639,75.68508349989828
41,72.5476208770847,72.49443047471559
64,89.27129107738439,89.20522764652415
78,95.10830736742426,94.76483991251547
40,70.24404942090831,70.27802034869433
92,92.75267767550125,92.39765441001347
97,68.07713016761407,67.71161833752136
81,75.48890438925166,75.73085417910774
112,79.58848113095937,79.96704819256951
119,81.70334214850699,82.09889762810886
52,74.11587189918781,74.37042394088681
51,72.2873302903096,72.21634838141246
65,82.97225875903555,83.36053243209778
91,85.59468653918621,85.7266795542461
44,71.49344411903716,71.4118972145928
68,90.65083106890079,90.71542552580672
101,78.76856613779259,79.12676784703507
83,80.2066712745502,80.59396972020411
75,81.11118141876842,81.4548763910723
64,71.94244514444102,71.95585056810108
109,73.04868013823516,73.1443610420358
49,78.53430437291182,78.73811157928728
70,84.05246493093537,84.19827397383894
94,67.4719544349704,66.97235739047638
54,71.57803867813065,71.70178639386081
81,67.41338928972918,67.20887994632486
83,69.97725133268065,69.72420400581508
118,73.31547822646282,73.34653477700687
74,82.24344523445689,82.46011436479493
83,77.94865055266787,78.14019017819761
106,78.2805212875893,78.63612277589769
44,74.96181630620686,75.24831988500569
78,70.24404942090831,70.27802034869433
90,81.8074586200002,82.0068638775447
54,73.50418866509158,73.63085246513829
78,72.2873302903096,72.21634838141246
71,79.93336627682794,80.15517844602854
63,92.18654576765701,91.79457098397228
76,94.64629193107322,94.03153118780116
93,88.60755019949949,88.51854960990663
88,67.74525943269265,67.35590934616397
76,90.55322209886013,90.6249426914215
110,79.6275249557588,79.83971480302824
58,76.4194433553642,76.56578881208213
108,92.7071269412072,92.26239745593037
117,82.51024332268454,82.82396952724575
104,79.69259760245258,79.90496591175922
117,66.24858855873588,65.68093763419483
62,92.76569208644841,92.65684382372454
50,68.61072575211142,68.22953010434966
62,78.18291231754863,78.53776110824415
106,75.0399033638478,75.15264143324353
97,92.73966326455408,92.29156336768251
45,73.21786925642215,73.24357851410822
65,76.61466129544552,76.76783608612999
53,74.50630777935045,74.77633049498512
74,67.17912752484841,66.64737828178457
36,72.6842736719248,72.8714840195301
30,77.49964952726401,77.84705800269295
51,70.9077902987932,70.78431064216467
109,80.4669618613253,80.85700606550395
61,85.2758308071699,85.48344106737981
96,71.74072029486508,71.8744254681098
32,69.33303236719549,69.29736849527232
93,87.44925696995874,87.495097808621
112,87.58590976479884,87.65716219818194
111,78.39114466857711,78.5933949740358
108,83.8507394894015,84.22629434872266
80,81.41702273983756,81.62156131652021
101,74.44774204215128,74.63321212792462
72,70.30912206760208,70.34780840584631
119,76.16566027004166,76.48759047105278
111,86.15431153753585,86.3151857882693
118,84.50146595633923,84.86354957917646
59,76.5560961502043,76.8869827292216
66,70.67352853391245,70.58029313648798
102,83.48633302309113,83.76971539609568
78,86.88312506211452,86.90288270808504
106,78.8596676063807,79.06908378435016
114,91.87419694513531,91.6013949151471
91,89.01750799206187,88.9824564957672
82,80.27174392124398,80.65978050729042
78,67.93397046327937,67.7782138992944
101,86.81154491396818,87.09796909569981
106,73.4326091089032,73.65710175224707
61,84.2997411067633,84.55191290789982
66,93.27976635050399,92.82944906742462
96,76.76432850123278,76.93454351637708
108,80.62964347805973,81.02112373552572
96,74.37616248596291,74.6411661789826
110,91.8156317998941,91.52463656506086
55,70.83621015064688,70.75737908081385
61,95.4597000147454,94.73983969484945
100,66.87328620377927,66.38507422606816
92,92.1670238552573,91.86751270704738
47,76.23723982623005,76.51433428147045
57,67.29625840728879,66.85250151204939
109,73.36102896075687,73.35988258894538
106,66.86677870232671,66.37498398364264
81,76.59513938304579,76.88743081611823
69,70.84271765209942,70.71440646491261
72,66.05337061865455,65.46111884327345
90,84.2997411067633,84.55191290789982
70,75.28067203822317,75.38099716409214
88,76.66021202973957,76.9551545313743
120,80.29777333509625,80.6515677350522
71,87.51432961665252,87.5566391811125
69,89.97407578006873,89.78169891575004
82,84.37782816440424,84.51246600651332
82,74.40869880930978,74.67497018317357
70,83.54489816833235,83.73954053028953
35,74.96832321570147,75.18313610309154
109,77.89659231692126,78.23535635813602
78,78.22846305184268,78.42847921754515
96,68.52613119301793,68.22256952408128
87,77.90309981837382,78.09800144504703
80,94.65279884056784,94.35845020232381
44,78.09831775845514,78.29639151006859
103,78.41717349047144,78.77066625142936
49,73.6994066051729,73.83883178171163
119,73.86859572335987,73.9284887451944
74,92.86980855794164,92.40814084675551
107,88.34075211127185,88.5531975057084
54,78.86617510783324,79.2246642078365
68,76.12661644524222,76.26213626744523
91,80.81184700719388,81.03682174825654
104,94.85452428210172,94.16886460939085
42,66.84074988043238,66.34905796343777
59,77.87056349502693,78.06490627543266
80,76.03551497665411,76.354183980936
98,76.32834188677609,76.65415470584371
96,95.10830736742426,94.76483991251547
55,73.44562351985036,73.48368915909525
68,68.51962428352331,68.41607785755654
70,85.38645418815773,85.48098533549806
115,77.68835996589277,77.8735511867389
101,67.00343149716682,66.52905310865411
80,84.0199286075885,84.16680737820694
77,80.27825142269654,80.49067486749773
67,83.23254934581065,83.6177093577785
33,75.22210689298196,75.51726983004151
98,91.53581930071928,91.20668584834394
95,74.10936439773525,74.15134206399304
77,68.16172472670756,68.0266038518372
34,75.15703424628818,75.4500840445439
78,74.25252410206997,74.42642192886224
61,91.82864621084127,91.47166069065779
79,82.58182287887293,82.97373302834981
117,68.45455163682955,68.34534195311322
32,72.59967911283131,72.58972127256328
103,91.8546750327356,91.82500405599198
39,76.11360203429506,76.26497117782331
48,77.30443158718269,77.64901629797158
38,69.52174280582425,69.22766826353055
39,72.20273573121611,72.23639623790982
89,69.92519309693405,69.76292318506349
94,76.13963085618938,76.41239972844726
104,74.2395096911228,74.28852188323617
41,73.73845042997233,73.79178243637101
82,66.95788076287276,66.70890321082942
65,92.13448753191041,91.83797853067713
78,67.79731766843926,67.33262669363486
89,81.76190788570615,82.09364575878749
116,93.97604355173578,93.39348297023778
105,85.25630889477017,85.35648040635215
87,77.9876943774673,78.34080511951105
98,83.43427478734453,83.59893518513253
107,91.89371885753503,91.53044920422062
55,67.47846193642295,67.28016732555585
34,67.86889781658559,67.70716779028302
119,81.50161729893105,81.83855161779218
86,87.18896638318365,87.24858764691268
60,94.90658251784832,94.25877585201854
71,81.97014023673464,82.1670403975787
61,95.58984530813294,94.85266928195084
78,74.51932219029761,74.60995225885756
105,72.35240293700338,72.28592060549958
88,77.49964952726401,77.84705800269295
60,81.59922626897172,81.9342765466171
45,77.5386927601055,77.86605121265355
98,76.76432850123278,76.93454351637708
52,66.95788076287276,66.70890321082942
88,81.50161729893105,81.83855161779218
103,80.11556980596211,80.32825798113876
58,68.9881472213269,68.7076482748621
120,68.19426105005445,68.06205366359765
99,77.79247643738599,78.14353892620986
38,72.67776617047224,72.63326471832177
34,70.18548368370914,70.04774278447677
69,74.09634998678808,74.16739303908338
80,71.38282073804933,71.49433515057463
105,77.7989833468806,78.13474017452712
97,69.10527810376728,69.05114997470604
89,71.64961823431904,71.63957750485909
88,87.22150270653054,87.27943157590367
52,71.13554456222141,71.0287038335498
119,90.89810724472872,90.70929478458163
75,84.45591522204518,84.62693565866898
72,72.64522984712536,72.59856908261057
71,88.94592784391553,88.9018291808454
92,73.21786925642215,73.24357851410822
58,73.81653748761327,73.84218338827287
84,88.70515916954015,88.60927864274713
61,85.0871197765832,85.4341323431882
33,78.67095716775192,79.02879393509163
63,88.82879696147515,89.01362529564305
72,93.29278076145116,92.78606549805463
86,71.83182176345319,71.72837773192413
69,90.62480224700646,90.3778561731936
64,82.24995273590946,82.57046087626503
89,82.82909905470085,83.0375622643919
81,67.8363614932387,67.67163181058699
77,94.74390090111389,94.11681256283435
92,81.56668994562483,81.90237685380235
86,79.7121195148523,80.06985080361096
43,68.7278566345518,68.42375763624935
62,76.11360203429506,76.26497117782331
93,78.03324511176136,78.23029595556898
66,69.15082883806133,68.88479987820445
66,86.4276165352581,86.47206149557633
89,75.52144071259855,75.76501331611351
101,74.64946748368516,74.74583135549943
50,73.6994066051729,73.83883178171163
101,93.79384002260161,93.33323511377384
120,73.41308719650347,73.4494134887635
54,69.84710603929311,69.5825089867478
115,83.15446228816973,83.35716030195883
66,70.35467280189613,70.18902649434364
107,71.81229985105347,71.81537093015133
37,78.547318783859,78.90414905301039
90,68.68881280975236,68.40249901028112
114,68.56517501781737,68.24604594132576
94,85.34741036335828,85.68682853621898
102,68.87752384033907,68.80450923125542
105,74.44123513265667,74.70876557057098
51,71.92943073349386,71.8330850481939
53,73.85558131241271,74.09913022800333
95,93.86542017074795,93.346488346423
102,73.4326091089032,73.65710175224707
115,70.43926736098963,70.48728111862759
106,80.3758603927372,80.58802159779042
92,91.87419694513531,91.6013949151471
106,89.33636372407817,89.26580393813721
116,68.35043516533634,67.94310695488284
44,70.21151309756142,70.24311339492799
76,94.78945163540794,94.11164435225548
41,74.35013307211062,74.52985580396444
97,75.71665865267985,75.96978718548343
67,68.74087104549896,68.37253487603769
101,92.7071269412072,92.26239745593037
85,88.19759240693713,88.20074263662916
40,66.65854635129823,66.06791428539873
108,84.63811875117933,84.76319922351668
79,81.6708058251601,82.06637568187902
113,89.75933592758768,89.65870969625024
54,69.24193030664944,69.01264792296536
120,90.48814945216637,90.56457771786356
90,78.71000040059343,79.07080867713164
48,75.51493380310393,75.81917933349968
105,66.02083429530767,65.42445221934244
69,89.21923284163779,89.38057160703445
92,78.95727657642135,79.16820741839464
75,73.82955189856044,73.97731232355603
93,83.38221655159792,83.58036622903899
57,66.17050150109493,65.52266338428488
68,75.72316615413241,75.861573350328
112,86.29747124187054,86.34865951600577
74,92.6225323821137,92.2800864129073
85,70.30912206760208,70.34780840584631
85,68.324406343442,68.2037667427039
73,68.2398117843485,67.88997629196176
70,68.8514944264868,68.58221307664203
95,77.42806937911769,77.60636072049249
114,73.90113204670676,73.96264378041636
89,91.8156317998941,91.52463656506086
77,70.18548368370914,70.04774278447677
47,66.4958647345638,65.88637940486639
114,82.44517067599077,82.76064406526191
34,73.13327469732866,73.11809885495516
108,71.63660382337187,71.51873044595852
111,90.23436636684383,90.02057542481822
60,66.88630061472644,66.3217012128146
120,68.35043516533634,67.94310695488284
43,75.93790600661346,76.25403863701605
50,71.35679132419706,71.32260648133895
60,73.40657969505091,73.5267464801386
36,74.38917689691007,74.47393529351878
68,91.01523812716911,90.7338961032967
72,93.81336193500135,93.24920443431742
92,87.25403902987742,87.3102668881011
71,68.94910339652745,68.6899381149359
95,69.00766913372662,68.94549849970282
90,71.75373470581225,71.68992843358643
105,72.50207014279064,72.48619630128985
115,87.5468659399994,87.58739694216791
80,70.95984853453982,71.04379328278353
88,88.08046152449676,88.30684327273596
88,82.49072141028482,82.67815764036986
116,85.6272228625331,85.75794570612142
44,76.92050261651467,77.22570472065631
39,72.7753751405129,72.73729992469406
89,85.43200492245177,85.57021954296619
110,66.69108267464512,66.10419541112454
92,70.60194897772406,70.66142813174916
42,69.13781442711417,69.08634989945332
100,92.95440311703513,92.54099867243858
91,81.44305156173189,81.83848078805052
108,69.5282503072768,69.50807688652327
70,75.87283335991968,76.18723199043498
46,72.33288102460365,72.37646226976881
30,69.5672935401183,69.37039578094347
91,81.43003715078473,81.65347186659531
46,69.28097413144887,69.02636605859429
65,76.30881997437638,76.46620478471885
54,68.324406343442,68.2037667427039
80,79.41278510327777,79.62975897883558
68,77.38251864482363,77.56744471599009
76,69.26795972050171,69.22706343050689
47,73.10073837398177,73.08352385435376
96,81.31941376979691,81.52504179840905
105,73.92716086860109,74.08108225360698
45,79.7121195148523,80.06985080361096
101,78.45621731527089,78.65930095907716
63,79.8032209834404,80.0240303822757
87,91.9067332684822,91.63099802586581
86,90.27991710113787,90.1402869178225
70,81.70334214850699,82.09889762810886
111,83.33015831585132,83.71400852781505
64,86.45364535715242,86.75463496599976
116,89.73330710569336,89.63884785243707
64,78.61889893200532,78.8239151277933
90,76.62767570639268,76.92129698214305
94,70.7320942711116,70.80059063996237
40,66.96438767236737,66.48428589515753
75,92.40779252963267,92.33085529945582
63,70.87525397544631,70.74936286193542
81,81.85300935429426,82.0735980755566
31,77.37601114337107,77.69784056569195
106,93.90446340358945,93.68714351849307
33,73.18533293307526,73.20924252622156
78,69.87964236264,69.61794566670494
79,74.25252410206997,74.42642192886224
81,77.14174997044826,77.48374458221429
51,67.77128884654493,67.60053400081425
118,75.72316615413241,75.861573350328
101,88.94592784391553,88.9018291808454
106,66.70409708559228,66.19264179524667
107,91.40567400733174,91.0886952151275
60,70.56290515292461,70.36012546649347
96,68.15521722525502,67.7279276874533
83,88.33424520177724,88.35201062756383
60,85.04156904228914,85.19383660295152
32,75.38478850971639,75.68508349989828
88,81.61224067991888,81.81436769931649
93,72.92504234630017,72.93424441856018
89,81.31941376979691,81.52504179840905
58,77.96817246506758,78.16416593389512
115,95.9152085416018,95.13414007415528
98,87.27356094227714,87.27081381329754
115,79.74465583819918,80.1022416536585
30,79.02234922311513,79.23424675712317
96,68.78642177979302,68.51035330047834
82,76.45848718016364,76.78725099139241
83,85.93306418360224,86.2533786408458
84,90.33197533688448,90.11001193862509
84,77.03763349895505,77.20454100589598
37,74.90975807046026,75.01717594269242
79,69.06623427896784,68.72944362970874
96,89.3754075488776,89.31117349011237
50,75.44986115641015,75.75214865028609
91,92.69411253026004,92.3096179473136
62,82.1588506753634,82.55330011200309
118,83.68805787266707,84.06644199151188
74,92.72014135215437,92.36827533592727
67,72.75585322811318,72.83072471762242
83,90.22785886539127,90.32277315188949
103,79.00933481216796,79.21811021976916
45,77.50615643675862,77.83242631684834
90,91.9913278275757,91.61856734861318
99,74.69501821797921,74.7675655345989
56,69.11829251471444,68.8493867911231
70,79.06139304791456,79.42022427601327
43,75.06593218574213,75.28600126981895
107,85.15869992472952,85.26301123316034
90,85.73784624352092,86.06483881053826
85,88.23663623173658,88.26163672753813
34,70.70606485725932,70.61572755894028
67,69.87964236264,69.61794566670494
76,86.29747124187054,86.34865951600577
78,92.98693944038202,92.56988248750818
34,69.59982986346519,69.4061231743767
111,71.05095000312792,70.88792736065331
61,74.70152571943177,74.97881846518217
51,77.50615643675862,77.83242631684834
90,69.60633736491774,69.37967833401987
73,82.82909905470085,83.0375622643919
46,79.30216172228994,79.51294225175985
99,76.068051300001,76.38754852865553
118,76.00948556280184,76.2763663559732
79,77.5321858506109,77.8800347947024
111,95.0627566331302,94.46154414580138
107,87.65098241149262,87.7177647534016
47,77.66233114399844,78.01185579480459
69,90.22135195589667,90.08399625359066
113,82.56880846792575,82.78126342520221
87,85.15219242327696,85.49735809220724
68,92.98043193892946,92.60306665839734
94,74.21348086922848,74.47201690612441
86,72.48254823039093,72.42496165215115
70,71.3958351489965,71.30749333037649
33,79.02234922311513,79.23424675712317
90,87.36466241086525,87.62652559018775
42,71.44138588329055,71.30877295542486
117,75.70364424173269,75.82229483482429
106,89.03052240300903,88.91114866063424
112,71.18760279796801,71.28657370272036
105,67.11405487815465,66.57506591734614
97,81.59271876751916,81.81523120591311
55,74.5518585136445,74.64393495820838
53,71.90990882109413,71.92074358380398
62,74.16142263348186,74.23557385762392
35,74.71454013037894,74.81371920305902
114,68.68230590025775,68.59276682477757
105,66.64553194035106,66.13277943499077
102,70.71257235871188,70.57449470888582
30,77.0831842332491,77.39451854316694
56,78.55382628531154,78.75809531068751
74,82.89417170139463,83.10155080625374
54,71.7992854401063,71.69345805958042
119,72.97710058204677,73.17944251206565
87,87.17595197223648,87.17894736370744
77,79.81623539438756,80.19838118702746
84,83.46030360923886,83.84228678608734
117,93.50101311247964,93.07099487897445
89,85.34741036335828,85.68682853621898
97,76.60164688449835,76.76747356149704
103,84.50146595633923,84.86354957917646
73,78.96378407787391,79.3224830174959
113,90.26039518873816,90.3530288814137
116,91.97831341662854,91.67047741134593
86,85.23678698237046,85.38218317524289
100,80.94849980203398,81.29464549954616
103,80.779310683847,81.00428031093472
94,70.69305044631216,70.50106220772768
35,68.2723481076954,67.92562203246916
113,69.15082883806133,68.88479987820445
104,92.99344634987662,92.8637482084469
92,73.89462454525422,74.04650089371688
36,68.2398117843485,67.88997629196176
48,71.44138588329055,71.30877295542486
62,68.36995707773605,68.03250755323005
97,83.65552154932018,84.03444566968903
33,75.78823880082619,75.92889248951279
64,87.89175108586798,87.85083375084795
111,91.75706606269495,91.73547768569165
90,80.81835450864644,81.1663056840412
83,88.96544975631525,88.85084359140527
51,76.82940114792656,77.00131118077418
119,80.2001643650556,80.55480879100037
67,95.25797457321153,94.63396688359842
60,74.0638136634412,74.13328970462277
87,70.25055633040292,70.1188615163945
58,68.9881472213269,68.7076482748621
98,84.37782816440424,84.51246600651332
85,91.65945709265428,91.64587376424927
77,79.054885546462,79.26725350129712
63,90.44910621932488,90.29106868102508
117,74.57138042604421,74.84386095222503
106,79.5754667200122,79.79418952415621
103,89.21272593214317,89.16188592640428
70,84.3908425753514,84.56377432898866
49,68.54565310541764,68.1579760177443
97,83.10240405242311,83.4891898292866
79,67.1205623796072,66.88766020850427
115,94.67882825442013,94.05996692960579
93,71.2201391213149,71.32122215267998
64,81.74238597330643,81.9427329519762
108,69.079248689915,68.8334508642179
34,78.41717349047144,78.77066625142936
112,71.1680808855683,71.06358267943058
66,71.00539926883387,70.88910228209107
71,84.39735007680396,84.6454147039869
56,69.43064133723614,69.4027614664688
118,76.53657423780459,76.70058526199013
90,68.56517501781737,68.24604594132576
74,89.87646681002806,89.69197804775577
39,76.45197967871108,76.59948489974067
114,80.07652598116266,80.46224474450882
81,69.27446662999631,69.04846148433418
120,85.1391780123298,85.28804866466821
105,76.22422541528287,76.36343133346621
113,79.42579951422493,79.80155183557854
44,70.09438221512104,69.90803109836621
112,92.77219958790097,92.3207206626411
49,69.43064133723614,69.4027614664688
74,82.88115729044746,83.06004795114555
42,71.49344411903716,71.4118972145928
87,67.73875252319804,67.56497217073755
55,67.81683958083897,67.42579753715172
119,84.24117536956413,84.6090610930857
58,77.83151967022748,78.16828751919032
105,93.25373693665172,93.09969335480184
38,76.30231247292382,76.58224756618479
62,87.09786491459555,87.20154439285594
72,87.78763461437478,88.02903557593481
52,79.4518289280772,79.81041379866265
67,74.35013307211062,74.52985580396444
101,76.13312394669478,76.45425177371392
77,76.10058762334789,76.42090445958151
62,79.28263980989021,79.49805944029504
100,78.9117258421273,79.11967777348822
78,93.06502649802295,92.58274856155828
60,71.54550235478376,71.66723272863035
70,67.24420017154219,66.71965617904876
74,69.67141001161151,69.4502373875823
91,70.82970324115226,70.90487204478993
98,76.19168909193598,76.32967492825277
45,71.29822617895584,71.20301189501816
35,67.86889781658559,67.70716779028302
114,89.19320401974346,89.06176053981937
102,94.77643722446078,94.14522245425832
67,79.19804525079672,79.56949503046174
107,80.72074553860578,81.06996034608014
90,93.87192708024256,93.65785286984732
85,92.42731444203238,92.10347591344129
81,69.50222089342452,69.2989151436963
115,71.90990882109413,71.92074358380398
115,80.84438333054077,81.06935456878482
76,94.32092869760436,93.7466998461093
106,68.0966520800138,67.95567837793561
85,73.17882543162271,73.28353092736481
54,66.37873385212342,65.82731115893795
82,70.75812309300593,70.57147887758346
109,72.22225764361583,72.1467416901511
78,72.39144676180283,72.5628275667164
91,81.12419582971557,81.33177010876067
70,94.06063811082927,93.51821436361965
76,80.49949818467218,80.88984683309542
100,87.61193858669317,87.64888661389807
54,72.2287651450684,72.39105017182317
117,80.70122362620606,80.9119506071848
95,90.77446945279374,90.58615400705042
119,85.21726506997074,85.56054937405204
111,81.41702273983756,81.62156131652021
42,69.99026574362782,69.83417978567815
116,92.66157620691315,92.28065658110197
88,73.40657969505091,73.5267464801386
